Event	ID	Name			Wwise Object Path	Notes
	652591751	AMB_UnrealHolograph_FadeIn			\Ambience\Emitters\Highrise\Static\UnrealHolograph\AMB_UnrealHolograph_FadeIn	
	1040217121	AMB_Highrise_Spawn			\Ambience\Rooms\Highrise\Indoors\AMB_Highrise_Spawn	
	1196422761	AMB_PhoneBox			\Ambience\Emitters\Highrise\Static\AMB_PhoneBox	
	1571611116	AMB_WindGusts_Spline			\Ambience\Emitters\Highrise\Dynamic\WindGusts\AMB_WindGusts_Spline	
	1699197345	AMB_StreetLamp			\Ambience\Emitters\Highrise\Static\AMB_StreetLamp	
	1724531578	AMB_RoomGusts_MainEntrance_Exterior			\Ambience\Emitters\Highrise\Dynamic\RoomGusts\AMB_RoomGusts_MainEntrance_Exterior	
	2038711805	AMB_Highrise_Room			\Ambience\Rooms\Highrise\Indoors\AMB_Highrise_Room	
	2104059324	AMB_RoomGusts_MainEntrance_Interior			\Ambience\Emitters\Highrise\Dynamic\RoomGusts\AMB_RoomGusts_MainEntrance_Interior	
	2263523790	AMB_DistantTraffic_C			\Ambience\Emitters\Highrise\Static\HoverCars\TrafficDynamic\AMB_DistantTraffic_C	
	2448096698	AMB_Highrise_Atrium			\Ambience\Rooms\Highrise\Outdoors\AMB_Highrise_Atrium	
	2759038044	AMB_UnrealSign			\Ambience\Emitters\Highrise\Static\AMB_UnrealSign	
	2992962930	AMB_BarrierFence			\Ambience\Emitters\Highrise\Dynamic\AMB_BarrierFence	
	3641000233	AMB_UnrealHolograph			\Ambience\Emitters\Highrise\Static\UnrealHolograph\AMB_UnrealHolograph	
	3686232698	AMB_UnrealHolograph_FadeOut			\Ambience\Emitters\Highrise\Static\UnrealHolograph\AMB_UnrealHolograph_FadeOut	

Effect plug-ins	ID	Name	Type				Notes
	225437181	AMB_HoverCars_DistantTraffic_B2_04	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_HoverCars_DistantTraffic_B2_04_10C4C929.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Dynamic\AMB_HoverCars\TrafficDynamic\AMB_DistantTraffic_C\AMB_NearTraffic_Spline_C\Var4\AMB_HoverCars_DistantTraffic_B2_04		2496096
	229272092	AMB_Rooms_Spawn_LP	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_Rooms_Spawn_25FFC62C.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Rooms\Highrise\Indoors\AMB_Highrise_Spawn\AMB_Rooms_Spawn_LP		4992144
	247336745	AMB_StreetLamp_Buzz_OS_1	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_StreetLamp_Buzz_OS_1_10C4C929.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Static\AMB_StreetLamp\AMB_StreetLamp_Buzz_OS\AMB_StreetLamp_Buzz_OS_1		165856
	268123456	AMB_HoverCars_DistantTraffic_B1_01	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_HoverCars_DistantTraffic_B1_01_10C4C929.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Dynamic\AMB_HoverCars\TrafficDynamic\AMB_DistantTraffic_C\AMB_NearTraffic_Spline_C\Var1\AMB_HoverCars_DistantTraffic_B1_01		2496096
	288927093	AMB_Highrise_Room_LP	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_Rooms_Room_25FFC62C.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Rooms\Highrise\Indoors\AMB_Highrise_Room\AMB_Highrise_Room_LP		4992144
	321294528	AMB_StreetLamp_Buzz_OS_3	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_StreetLamp_Buzz_OS_3_10C4C929.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Static\AMB_StreetLamp\AMB_StreetLamp_Buzz_OS\AMB_StreetLamp_Buzz_OS_3		240096
	364330538	AMB_Emitter_RoomGusts_LP	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_Emitter_RoomGusts_577AE79D.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Dynamic\AMB_RoomGusts\MainEntrance\AMB_RoomGusts_Interior\AMB_Emitter_RoomGusts_LP		24389668
	417150525	AMB_HoverCars_DistantTraffic_B2_02	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_HoverCars_DistantTraffic_B2_02_10C4C929.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Dynamic\AMB_HoverCars\TrafficDynamic\AMB_DistantTraffic_C\AMB_NearTraffic_Spline_C\Var2\AMB_HoverCars_DistantTraffic_B2_02		2496096
	425050702	AMB_UnrealHolograph_FadeOut_OS	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\Emitters_UnrealHolograph_FadeOut_OS_667C34B8.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Static\AMB_UnrealHolograph\AMB_UnrealHolograph_FadeOut_OS		1140096
	429780900	AMB_StreetLamp_Buzz_OS_6	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_StreetLamp_Buzz_OS_6_10C4C929.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Static\AMB_StreetLamp\AMB_StreetLamp_Buzz_OS\AMB_StreetLamp_Buzz_OS_6		240096
	456057735	AMB_UnrealHolograph_Main_LP	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\Emitters_UnrealHolograph_Main_LP_1EF12818.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Static\AMB_UnrealHolograph\AMB_UnrealHolograph_Main_LP		6299124
	515725994	AMB_StreetLamp_Buzz_OS_7	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_StreetLamp_Buzz_OS_7_10C4C929.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Static\AMB_StreetLamp\AMB_StreetLamp_Buzz_OS\AMB_StreetLamp_Buzz_OS_7		144096
	537312981	AMB_PhoneBox_DialTone_LP	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_PhoneBox_DialTone_LP_730BDA3F.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Static\AMB_PhoneBox\AMB_PhoneBox_DialTone_LP		1891612
	539953251	AMB_PhoneBox_ErrorTone_OS	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_PhoneBox_ErrorRecording_OS_C35F038A.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Static\AMB_PhoneBox\AMB_PhoneBox_ErrorRecording_LP\AMB_ErrorRecording_Sequencer\AMB_PhoneBox_ErrorTone_OS		242204
	559398965	AMB_HoverCars_DistantTraffic_B2_03	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_HoverCars_DistantTraffic_B2_03_10C4C929.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Dynamic\AMB_HoverCars\TrafficDynamic\AMB_DistantTraffic_C\AMB_NearTraffic_Spline_C\Var3\AMB_HoverCars_DistantTraffic_B2_03		2496096
	619272686	AMB_UnrealHolograph_FadeIn_OS	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\Emitters_UnrealHolograph_FadeIn_OS_CD200B86.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Static\AMB_UnrealHolograph\AMB_UnrealHolograph_FadeIn_OS		1929764
	642141231	AMB_HoverCars_DistantTraffic_B1_04	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_HoverCars_DistantTraffic_B1_04_10C4C929.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Dynamic\AMB_HoverCars\TrafficDynamic\AMB_DistantTraffic_C\AMB_NearTraffic_Spline_C\Var4\AMB_HoverCars_DistantTraffic_B1_04		2496096
	802290447	AMB_HoverCars_DistantTraffic_B1_02	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_HoverCars_DistantTraffic_B1_02_10C4C929.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Dynamic\AMB_HoverCars\TrafficDynamic\AMB_DistantTraffic_C\AMB_NearTraffic_Spline_C\Var2\AMB_HoverCars_DistantTraffic_B1_02		2496096
	864735500	AMB_UnrealHolograph_Swirl_OS	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\Emitters_UnrealHolograph_Swirl_OS_10C4C929.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Static\AMB_UnrealHolograph\AMB_UnrealHolograph_Swirl_OS		2088096
	928573754	AMB_WindGusts_LP	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_Emitter_WindGusts_DEC75B5C.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Dynamic\AMB_RoomGusts\MainEntrance\AMB_RoomGusts_Exterior\AMB_WindGusts_LP		5060956
	992552206	AMB_PhoneBox_ErrorRecording_OS	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_PhoneBox_ErrorRecording_OS_4F030B8A.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Static\AMB_PhoneBox\AMB_PhoneBox_ErrorRecording_LP\AMB_ErrorRecording_Sequencer\AMB_PhoneBox_ErrorRecording_OS		1681360
	1013661680	AMB_HoverCars_DistantTraffic_B1_03	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_HoverCars_DistantTraffic_B1_03_10C4C929.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Dynamic\AMB_HoverCars\TrafficDynamic\AMB_DistantTraffic_C\AMB_NearTraffic_Spline_C\Var3\AMB_HoverCars_DistantTraffic_B1_03		2496096
	1035687485	AMB_HoverCars_DistantTraffic_B2_01	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_HoverCars_DistantTraffic_B2_01_10C4C929.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Dynamic\AMB_HoverCars\TrafficDynamic\AMB_DistantTraffic_C\AMB_NearTraffic_Spline_C\Var1\AMB_HoverCars_DistantTraffic_B2_01		2496096
	1041432378	AMB_BarrierFence_LP	C:\Users\Chord Shore\Documents\Unreal Projects\ShooterGame\ShooterGame_WwiseProject\.cache\Mac\SFX\AMB_BarrierFence_LP_3860FEB7.wem		\Actor-Mixer Hierarchy\Ambience\AMB_Emitters\Highrise\AMB_Dynamic\AMB_BarrierFence\AMB_BarrierFence_LP		1965552

